"","SOC_CODE","EMPLOYER_STATE","EMPLOYER_NAME","frequency","job_category","State"
"989",17,"VT","HAYWARD TYLER, INC",1,"Architecture and Engineering Occupations","Vermont"
"990",17,"WA","MICROSOFT CORPORATION",270,"Architecture and Engineering Occupations","Washington"
"991",17,"WA","AMAZON.COM SERVICES, INC",136,"Architecture and Engineering Occupations","Washington"
"992",17,"WA","SEL ENGINEERING SERVICES, INC",69,"Architecture and Engineering Occupations","Washington"
"993",17,"WA","A2Z DEVELOPMENT CENTER, INC",58,"Architecture and Engineering Occupations","Washington"
"994",17,"WA","BATTELLE MEMORIAL INSTITUTE",53,"Architecture and Engineering Occupations","Washington"
"995",17,"WI","ROCKWELL AUTOMATION, INC",31,"Architecture and Engineering Occupations","Wisconsin"
"996",17,"WI","GE PRECISION HEALTHCARE LLC",27,"Architecture and Engineering Occupations","Wisconsin"
"997",17,"WI","JOHNSON CONTROLS, INC",25,"Architecture and Engineering Occupations","Wisconsin"
"998",17,"WI","CNH INDUSTRIAL AMERICA LLC",20,"Architecture and Engineering Occupations","Wisconsin"
"999",17,"WI","KOHLER COMPANY",20,"Architecture and Engineering Occupations","Wisconsin"
"1000",17,"WV","MYLAN PHARMACEUTICALS INC",8,"Architecture and Engineering Occupations","West Virginia"
"1001",17,"WV","SANESO INC",6,"Architecture and Engineering Occupations","West Virginia"
"1002",17,"WV","KEYLOGIC SYSTEMS",5,"Architecture and Engineering Occupations","West Virginia"
"1003",17,"WV","DIAMOND ELECTRIC MFG. CORPORATION",2,"Architecture and Engineering Occupations","West Virginia"
"1004",17,"WV","MOUNTAIN STATE SOFTWARE SOLUTIONS, LLC",2,"Architecture and Engineering Occupations","West Virginia"
"1005",17,"WY","EMIT TECHNOLOGIES INC",5,"Architecture and Engineering Occupations","Wyoming"
"1006",17,"WY","UNIVERSITY OF WYOMING",4,"Architecture and Engineering Occupations","Wyoming"
"1007",17,"WY","PUMA SERVICES, INC",3,"Architecture and Engineering Occupations","Wyoming"
"1008",17,"WY","BEYOND EFFICIENCY INC",2,"Architecture and Engineering Occupations","Wyoming"
"1009",17,"WY","BIGHORN CONSTRUCTION AND RECLAMATION, L.L.C",1,"Architecture and Engineering Occupations","Wyoming"
"1010",19,"AK","UNIVERSITY OF ALASKA",7,"Life, Physical, and Social Science Occupations","Alaska"
"1011",19,"AK","NORTHERN STAR (POGO) LLC",6,"Life, Physical, and Social Science Occupations","Alaska"
"1012",19,"AK","FOUNDATION HEALTH LLC",1,"Life, Physical, and Social Science Occupations","Alaska"
"1013",19,"AK","NATIVE VILLAGE OF EYAK",1,"Life, Physical, and Social Science Occupations","Alaska"
"1014",19,"AK","OIL SEARCH (ALASKA), LLC",1,"Life, Physical, and Social Science Occupations","Alaska"
"1015",19,"AL","THE UNIVERSITY OF ALABAMA AT BIRMINGHAM",62,"Life, Physical, and Social Science Occupations","Alabama"
"1016",19,"AL","UNIVERSITY OF ALABAMA AT BIRMINGHAM",15,"Life, Physical, and Social Science Occupations","Alabama"
"1017",19,"AL","SOUTHERN RESEARCH INSTITUTE",9,"Life, Physical, and Social Science Occupations","Alabama"
"1018",19,"AL","AUBURN UNIVERSITY",6,"Life, Physical, and Social Science Occupations","Alabama"
"1019",19,"AL","THE UNIVERSITY OF ALABAMA",5,"Life, Physical, and Social Science Occupations","Alabama"
"1020",19,"AR","UNIVERSITY OF ARKANSAS",18,"Life, Physical, and Social Science Occupations","Arkansas"
"1021",19,"AR","UNIVERSITY OF ARKANSAS FOR MEDICAL SCIENCES",16,"Life, Physical, and Social Science Occupations","Arkansas"
"1022",19,"AR","WAL-MART ASSOCIATES, INC",3,"Life, Physical, and Social Science Occupations","Arkansas"
"1023",19,"AR","ARKANSAS STATE UNIVERSITY",2,"Life, Physical, and Social Science Occupations","Arkansas"
"1024",19,"AR","COBB-VANTRESS, INC",2,"Life, Physical, and Social Science Occupations","Arkansas"
"1025",19,"AZ","THE UNIVERSITY OF ARIZONA",49,"Life, Physical, and Social Science Occupations","Arizona"
"1026",19,"AZ","ARIZONA STATE UNIVERSITY",33,"Life, Physical, and Social Science Occupations","Arizona"
"1027",19,"AZ","ASML US, LP",8,"Life, Physical, and Social Science Occupations","Arizona"
"1028",19,"AZ","ADELANTE HEALTHCARE, INC",6,"Life, Physical, and Social Science Occupations","Arizona"
"1029",19,"AZ","THE TRANSLATIONAL GENOMICS RESEARCH INSTITUTE",5,"Life, Physical, and Social Science Occupations","Arizona"
"1030",19,"CA","THE BOARD OF TRUSTEES OF THE LELAND STANFORD, JR. UNIVERSITY",198,"Life, Physical, and Social Science Occupations","California"
"1031",19,"CA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",183,"Life, Physical, and Social Science Occupations","California"
"1032",19,"CA","AMGEN INC",101,"Life, Physical, and Social Science Occupations","California"
"1033",19,"CA","UNIVERSITY OF CALIFORNIA, LOS ANGELES",92,"Life, Physical, and Social Science Occupations","California"
"1034",19,"CA","UNIVERSITY OF CALIFORNIA, SAN DIEGO",87,"Life, Physical, and Social Science Occupations","California"
"1035",19,"CO","UNIVERSITY OF COLORADO",80,"Life, Physical, and Social Science Occupations","Colorado"
"1036",19,"CO","UNIVERSITY CORPORATION FOR ATMOSPHERIC RESEARCH",23,"Life, Physical, and Social Science Occupations","Colorado"
"1037",19,"CO","THE ALLIANCE FOR SUSTAINABLE ENERGY LLC",16,"Life, Physical, and Social Science Occupations","Colorado"
"1038",19,"CO","COLORADO STATE UNIVERSITY",14,"Life, Physical, and Social Science Occupations","Colorado"
"1039",19,"CO","TOLMAR, INC",6,"Life, Physical, and Social Science Occupations","Colorado"
"1040",19,"CT","YALE UNIVERSITY",116,"Life, Physical, and Social Science Occupations","Connecticut"
"1041",19,"CT","UNIVERSITY OF CONNECTICUT",27,"Life, Physical, and Social Science Occupations","Connecticut"
"1042",19,"CT","BOEHRINGER INGELHEIM PHARMACEUTICALS, INC",21,"Life, Physical, and Social Science Occupations","Connecticut"
"1043",19,"CT","UNIVERSITY OF CONNECTICUT HEALTH CENTER",11,"Life, Physical, and Social Science Occupations","Connecticut"
"1044",19,"CT","MOUNT SINAI GENOMICS INC",9,"Life, Physical, and Social Science Occupations","Connecticut"
"1045",19,"DC","GEORGETOWN UNIVERSITY",19,"Life, Physical, and Social Science Occupations","District of Columbia"
"1046",19,"DC","WORLD RESOURCES INSTITUTE",17,"Life, Physical, and Social Science Occupations","District of Columbia"
"1047",19,"DC","AMERICAN INSTITUTES FOR RESEARCH",16,"Life, Physical, and Social Science Occupations","District of Columbia"
"1048",19,"DC","THE GEORGE WASHINGTON UNIVERSITY",14,"Life, Physical, and Social Science Occupations","District of Columbia"
"1049",19,"DC","EDGEWORTH ECONOMICS, LLC",11,"Life, Physical, and Social Science Occupations","District of Columbia"
"1050",19,"DE","E. I. DU PONT DE NEMOURS AND COMPANY",33,"Life, Physical, and Social Science Occupations","Delaware"
"1051",19,"DE","ASTRAZENECA PHARMACEUTICALS LP",14,"Life, Physical, and Social Science Occupations","Delaware"
"1052",19,"DE","ADESIS, INC",10,"Life, Physical, and Social Science Occupations","Delaware"
"1053",19,"DE","INCYTE CORPORATION",10,"Life, Physical, and Social Science Occupations","Delaware"
"1054",19,"DE","BLACKROCK FINANCIAL MANAGEMENT, INC",9,"Life, Physical, and Social Science Occupations","Delaware"
"1055",19,"FL","UNIVERSITY OF FLORIDA",59,"Life, Physical, and Social Science Occupations","Florida"
"1056",19,"FL","UNIVERSITY OF MIAMI",35,"Life, Physical, and Social Science Occupations","Florida"
"1057",19,"FL","H. LEE MOFFITT CANCER CENTER RESEARCH INSTITUTE",20,"Life, Physical, and Social Science Occupations","Florida"
"1058",19,"FL","THE FLORIDA STATE UNIVERSITY",17,"Life, Physical, and Social Science Occupations","Florida"
"1059",19,"FL","UNIVERSITY OF SOUTH FLORIDA",14,"Life, Physical, and Social Science Occupations","Florida"
"1060",19,"GA","EMORY UNIVERSITY",85,"Life, Physical, and Social Science Occupations","Georgia"
"1061",19,"GA","THE UNIVERSITY OF GEORGIA",34,"Life, Physical, and Social Science Occupations","Georgia"
"1062",19,"GA","GEORGIA INSTITUTE OF TECHNOLOGY",25,"Life, Physical, and Social Science Occupations","Georgia"
"1063",19,"GA","CENTERS FOR DISEASE CONTROL AND PREVENTION/DHHS",21,"Life, Physical, and Social Science Occupations","Georgia"
"1064",19,"GA","BOR USGA OBO AUGUSTA UNIVERSITY",14,"Life, Physical, and Social Science Occupations","Georgia"
"1065",19,"HI","RESEARCH CORPORATION OF THE UNIVERSITY OF HAWAII",8,"Life, Physical, and Social Science Occupations","Hawaii"
"1066",19,"HI","ASSOCIATION OF UNIVERSITIES FOR RESEARCH IN ASTRONOMY",5,"Life, Physical, and Social Science Occupations","Hawaii"
"1067",19,"HI","UNIVERSITY OF HAWAII",5,"Life, Physical, and Social Science Occupations","Hawaii"
"1068",19,"HI","THE QUEEN'S MEDICAL CENTER",3,"Life, Physical, and Social Science Occupations","Hawaii"
"1069",19,"HI","WESTERN PACIFIC REGIONAL FISHERY MANAGEMENT COUNCIL",3,"Life, Physical, and Social Science Occupations","Hawaii"
"1070",19,"IA","IOWA STATE UNIVERSITY OF SCIENCE AND TECHNOLOGY",34,"Life, Physical, and Social Science Occupations","Iowa"
"1071",19,"IA","THE UNIVERSITY OF IOWA",34,"Life, Physical, and Social Science Occupations","Iowa"
"1072",19,"IA","IOWA PHYSICIANS CLINIC MEDICAL FOUNDATION",10,"Life, Physical, and Social Science Occupations","Iowa"
"1073",19,"IA","KEMIN INDUSTRIES, INC",6,"Life, Physical, and Social Science Occupations","Iowa"
"1074",19,"IA","CAMBREX CHARLES CITY, INC",5,"Life, Physical, and Social Science Occupations","Iowa"
"1075",19,"ID","BATTELLE ENERGY ALLIANCE, LLC",10,"Life, Physical, and Social Science Occupations","Idaho"
"1076",19,"ID","UNIVERSITY OF IDAHO",10,"Life, Physical, and Social Science Occupations","Idaho"
"1077",19,"ID","ANALYTICAL LABORATORIES, INC",3,"Life, Physical, and Social Science Occupations","Idaho"
"1078",19,"ID","BOISE STATE UNIVERSITY",2,"Life, Physical, and Social Science Occupations","Idaho"
"1079",19,"ID","J.R. SIMPLOT COMPANY",2,"Life, Physical, and Social Science Occupations","Idaho"
"1080",19,"IL","NORTHWESTERN UNIVERSITY",115,"Life, Physical, and Social Science Occupations","Illinois"
"1081",19,"IL","THE UNIVERSITY OF CHICAGO",100,"Life, Physical, and Social Science Occupations","Illinois"
"1082",19,"IL","UNIVERSITY OF ILLINOIS AT CHICAGO",62,"Life, Physical, and Social Science Occupations","Illinois"
"1083",19,"IL","UCHICAGO ARGONNE, LLC",50,"Life, Physical, and Social Science Occupations","Illinois"
"1084",19,"IL","ZIFO TECHNOLOGIES, INC",48,"Life, Physical, and Social Science Occupations","Illinois"
"1085",19,"IN","PURDUE UNIVERSITY",51,"Life, Physical, and Social Science Occupations","Indiana"
"1086",19,"IN","INDIANA UNIV. PURDUE UNIV. INDIANAPOLIS",50,"Life, Physical, and Social Science Occupations","Indiana"
"1087",19,"IN","INDIANA UNIVERSITY",26,"Life, Physical, and Social Science Occupations","Indiana"
"1088",19,"IN","UNIVERSITY OF NOTRE DAME DU LAC",16,"Life, Physical, and Social Science Occupations","Indiana"
"1089",19,"IN","AGILE SCIENTIFIC GROUP",12,"Life, Physical, and Social Science Occupations","Indiana"
"1090",19,"KS","KANSAS STATE UNIVERSITY",21,"Life, Physical, and Social Science Occupations","Kansas"
"1091",19,"KS","THE UNIVERSITY OF KANSAS",13,"Life, Physical, and Social Science Occupations","Kansas"
"1092",19,"KS","THE UNIVERSITY OF KANSAS MEDICAL CENTER",13,"Life, Physical, and Social Science Occupations","Kansas"
"1093",19,"KS","RD2RX, LLC",6,"Life, Physical, and Social Science Occupations","Kansas"
"1094",19,"KS","INVISTA S.A.R.L",4,"Life, Physical, and Social Science Occupations","Kansas"
"1095",19,"KY","UNIVERSITY OF KENTUCKY",38,"Life, Physical, and Social Science Occupations","Kentucky"
"1096",19,"KY","UNIVERSITY OF LOUISVILLE",8,"Life, Physical, and Social Science Occupations","Kentucky"
"1097",19,"KY","KING'S DAUGHTERS MEDICAL SPECIALTIES, INC",4,"Life, Physical, and Social Science Occupations","Kentucky"
"1098",19,"KY","BERT THIN FILMS, LLC",3,"Life, Physical, and Social Science Occupations","Kentucky"
"1099",19,"KY","MURTY PHARMACEUTICALS, INC",2,"Life, Physical, and Social Science Occupations","Kentucky"
"1100",19,"LA","THE ADMINISTRATORS OF THE TULANE EDUCATIONAL FUND",20,"Life, Physical, and Social Science Occupations","Louisiana"
"1101",19,"LA","LSU HEALTH SCIENCES CENTER/NEW ORLEANS",11,"Life, Physical, and Social Science Occupations","Louisiana"
"1102",19,"LA","LOUISIANA STATE UNIVERSITY AND & COLLEGE",9,"Life, Physical, and Social Science Occupations","Louisiana"
"1103",19,"LA","LSU AGRICULTURAL CENTER",8,"Life, Physical, and Social Science Occupations","Louisiana"
"1104",19,"LA","LSU HEALTH SCIENCES CENTER",6,"Life, Physical, and Social Science Occupations","Louisiana"
"1105",19,"MA","GENERAL HOSPITAL CORPORATION",149,"Life, Physical, and Social Science Occupations","Massachusetts"
"1106",19,"MA","HARVARD UNIVERSITY",133,"Life, Physical, and Social Science Occupations","Massachusetts"
"1107",19,"MA","DANA-FARBER CANCER INSTITUTE",105,"Life, Physical, and Social Science Occupations","Massachusetts"
"1108",19,"MA","BRIGHAM AND WOMEN'S HOSPITAL",102,"Life, Physical, and Social Science Occupations","Massachusetts"
"1109",19,"MA","CHILDREN'S HOSPITAL CORPORATION",88,"Life, Physical, and Social Science Occupations","Massachusetts"
"1110",19,"MD","NATIONAL INSTITUTES OF HEALTH, HHS",165,"Life, Physical, and Social Science Occupations","Maryland"
"1111",19,"MD","HOWARD HUGHES MEDICAL INSTITUTE",111,"Life, Physical, and Social Science Occupations","Maryland"
"1112",19,"MD","JOHNS HOPKINS UNIVERSITY",99,"Life, Physical, and Social Science Occupations","Maryland"
"1113",19,"MD","THE JOHNS HOPKINS UNIVERSITY",77,"Life, Physical, and Social Science Occupations","Maryland"
"1114",19,"MD","UNIVERSITY OF MARYLAND COLLEGE PARK",76,"Life, Physical, and Social Science Occupations","Maryland"
"1115",19,"ME","THE JACKSON LABORATORY",35,"Life, Physical, and Social Science Occupations","Maine"
"1116",19,"ME","BIGELOW LABORATORY FOR OCEAN SCIENCES",1,"Life, Physical, and Social Science Occupations","Maine"
"1117",19,"ME","CHERRYFIELD FOODS, INC",1,"Life, Physical, and Social Science Occupations","Maine"
"1118",19,"ME","ENVIROLOGIX INC",1,"Life, Physical, and Social Science Occupations","Maine"
"1119",19,"ME","IDEXX LABORATORIES, INC",1,"Life, Physical, and Social Science Occupations","Maine"
"1120",19,"MI","UNIVERSITY OF MICHIGAN",183,"Life, Physical, and Social Science Occupations","Michigan"
"1121",19,"MI","KELLY SERVICES, INC",68,"Life, Physical, and Social Science Occupations","Michigan"
"1122",19,"MI","THE DOW CHEMICAL COMPANY",43,"Life, Physical, and Social Science Occupations","Michigan"
"1123",19,"MI","MICHIGAN STATE UNIVERSITY",40,"Life, Physical, and Social Science Occupations","Michigan"
"1124",19,"MI","WAYNE STATE UNIVERSITY",29,"Life, Physical, and Social Science Occupations","Michigan"
"1125",19,"MN","MAYO CLINIC",158,"Life, Physical, and Social Science Occupations","Minnesota"
"1126",19,"MN","UNIVERSITY OF MINNESOTA",106,"Life, Physical, and Social Science Occupations","Minnesota"
"1127",19,"MN","RIVERVIEW, LLP",8,"Life, Physical, and Social Science Occupations","Minnesota"
"1128",19,"MN","GROUP HEALTH PLAN, INC",7,"Life, Physical, and Social Science Occupations","Minnesota"
"1129",19,"MN","HENNEPIN HEALTHCARE SYSTEM, INC",6,"Life, Physical, and Social Science Occupations","Minnesota"
"1130",19,"MO","WASHINGTON UNIVERSITY IN ST. LOUIS",128,"Life, Physical, and Social Science Occupations","Missouri"
"1131",19,"MO","THE CURATORS OF THE UNIVERSITY OF MISSOURI",43,"Life, Physical, and Social Science Occupations","Missouri"
"1132",19,"MO","STOWERS INSTITUTE FOR MEDICAL RESEARCH",28,"Life, Physical, and Social Science Occupations","Missouri"
"1133",19,"MO","MONSANTO COMPANY",21,"Life, Physical, and Social Science Occupations","Missouri"
"1134",19,"MO","SAINT LOUIS UNIVERSITY",17,"Life, Physical, and Social Science Occupations","Missouri"
"1135",19,"MS","MISSISSIPPI STATE UNIVERSITY",17,"Life, Physical, and Social Science Occupations","Mississippi"
"1136",19,"MS","THE UNIVERSITY OF MISSISSIPPI",12,"Life, Physical, and Social Science Occupations","Mississippi"
"1137",19,"MS","UNIVERSITY OF MISSISSIPPI MEDICAL CENTER",9,"Life, Physical, and Social Science Occupations","Mississippi"
"1138",19,"MS","SOUTH CENTRAL REGIONAL MEDICAL CENTER",4,"Life, Physical, and Social Science Occupations","Mississippi"
"1139",19,"MS","UNIVERSITY OF SOUTHERN MISSISSIPPI",4,"Life, Physical, and Social Science Occupations","Mississippi"
"1140",19,"MT","MONTANA STATE UNIVERSITY",5,"Life, Physical, and Social Science Occupations","Montana"
"1141",19,"MT","TIMELESS SEEDS, INC",2,"Life, Physical, and Social Science Occupations","Montana"
"1142",19,"MT","UNIVERSITY OF MONTANA",2,"Life, Physical, and Social Science Occupations","Montana"
"1143",19,"NC","DUKE UNIVERSITY AND MEDICAL CENTER",96,"Life, Physical, and Social Science Occupations","North Carolina"
"1144",19,"NC","PPD DEVELOPMENT, L.P",87,"Life, Physical, and Social Science Occupations","North Carolina"
"1145",19,"NC","UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL",61,"Life, Physical, and Social Science Occupations","North Carolina"
"1146",19,"NC","NORTH CAROLINA STATE UNIVERSITY",38,"Life, Physical, and Social Science Occupations","North Carolina"
"1147",19,"NC","PHARMACEUTICAL RESEARCH ASSOCIATES, INC",17,"Life, Physical, and Social Science Occupations","North Carolina"
"1148",19,"ND","NORTH DAKOTA STATE UNIVERSITY",10,"Life, Physical, and Social Science Occupations","North Dakota"
"1149",19,"ND","UNIVERSITY OF NORTH DAKOTA",4,"Life, Physical, and Social Science Occupations","North Dakota"
"1150",19,"ND","ALDEVRON, LLC",1,"Life, Physical, and Social Science Occupations","North Dakota"
"1151",19,"ND","FLYING RANCH",1,"Life, Physical, and Social Science Occupations","North Dakota"
"1152",19,"ND","KEVIN OPP",1,"Life, Physical, and Social Science Occupations","North Dakota"
"1153",19,"NE","UNIVERSITY OF NEBRASKA MEDICAL CENTER",46,"Life, Physical, and Social Science Occupations","Nebraska"
"1154",19,"NE","BOARD OF REGENTS OF THE UNIVERSITY OF NEBRASKA",23,"Life, Physical, and Social Science Occupations","Nebraska"
"1155",19,"NE","CREIGHTON UNIVERSITY",3,"Life, Physical, and Social Science Occupations","Nebraska"
